Year;Month;Day;Observer;Location;Site;Transect;DataType;SpeciesCN;SpeciesCode;SpeciesSN;Number;Size_cm ;TP_SIZE;TP_NO
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;blue tang;ACCO;Acanthurus coeruleus;5;15;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;brown chromis;CHMU;Chromis multilineata;7;5;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;coney;CEFU;Cephalopholis fulva;1;20;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;red hind;EPGU;Epinephelus guttatus;1;20;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;harlequin bass;SETI;Serranus tigrinus;2;10;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;25;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;30;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;queen parrotfish;SCVE;Scarus vetula;1;30;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;25;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;20;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;scrawled cowfish;ACQU;Acanthostracion quadricornis;2;15;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;yellow goatfish;MUMA;Mulloidichthys martinicus;5;15;;
2020;November;27;TB;St Maarten;Fishbowl;4;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;3;15;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;french angelfish;POPA;Pomacanthus paru;1;15;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;spotfin butterflyfish;CHOU;Chaetodon ocellatus;1;10;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;spotfin butterflyfish;CHOU;Chaetodon ocellatus;1;15;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;blue tang;ACCO;Acanthurus coeruleus;6;10;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;horse-eye jack;CALA;Caranx latus;1;40;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;2;25;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;brown chromis;CHMU;Chromis multilineata;7;5;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;blue chromis;CHCY;Chromis cyanea;5;5;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;sergeant major;ABSA;Abudefduf saxatilis;4;10;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;coney;CEFU;Cephalopholis fulva;1;20;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;harlequin bass;SETI;Serranus tigrinus;1;10;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;20;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;5;25;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;queen parrotfish;SCVE;Scarus vetula;1;20;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;25;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;1;20;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;creole wrasse;CLPA;Clepticus parrae;1;15;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;10;;
2020;November;27;TB;St Maarten;Fishbowl;5;QUAN;queen triggerfish;BAVE;Balistes vetula;2;15;;
2020;November;27;TB;St Maarten;Shark Hotel;1;QUAN;blue tang;ACCO;Acanthurus coeruleus;7;10;;
2020;November;27;TB;St Maarten;Shark Hotel;1;QUAN;saucereye porgy;CACA;Calamus calamus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;1;QUAN;schoolmaster;LUAP;Lutjanus apodus;3;20;;
2020;November;27;TB;St Maarten;Shark Hotel;1;QUAN;bicolor damselfish;STPA;Stegastes partitus;5;5;;
2020;November;27;TB;St Maarten;Shark Hotel;1;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2020;November;27;TB;St Maarten;Shark Hotel;1;QUAN;queen parrotfish;SCVE;Scarus vetula;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;1;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;1;QUAN;caribbean reef shark;CAPE;Carcharhinus perezi;1;100;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;banded butterflyfish;CHST;Chaetodon striatus;10;10;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;7;10;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;french grunt;HAFL;Haemulon flavolineatum;3;20;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;caesar grunt;HACR;Haemulon carbonarium;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;schoolmaster;LUAP;Lutjanus apodus;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;blue chromis;CHCY;Chromis cyanea;50;5;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;sergeant major;ABSA;Abudefduf saxatilis;5;10;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;30;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;queen parrotfish;SCVE;Scarus vetula;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;30;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;scrawled cowfish;ACQU;Acanthostracion quadricornis;1;10;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;scrawled filefish;ALSC;Aluterus scriptus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;yellow goatfish;MUMA;Mulloidichthys martinicus;2;15;;
2020;November;27;TB;St Maarten;Shark Hotel;2;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;2;15;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;banded butterflyfish;CHST;Chaetodon striatus;1;10;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;spotfin butterflyfish;CHOU;Chaetodon ocellatus;1;10;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;blue tang;ACCO;Acanthurus coeruleus;8;10;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;white grunt;HAPL;Haemulon plumierii;1;15;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;white grunt;HAPL;Haemulon plumierii;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;french grunt;HAFL;Haemulon flavolineatum;3;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;french grunt;HAFL;Haemulon flavolineatum;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;caesar grunt;HACR;Haemulon carbonarium;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;schoolmaster;LUAP;Lutjanus apodus;5;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;3;30;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;bicolor damselfish;STPA;Stegastes partitus;2;5;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;yellowtail damselfish;MICH;Microspathodon chrysurus;7;5;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;blue chromis;CHCY;Chromis cyanea;10;5;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;coney;CEFU;Cephalopholis fulva;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;red hind;EPGU;Epinephelus guttatus;1;15;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;red hind;EPGU;Epinephelus guttatus;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;red hind;EPGU;Epinephelus guttatus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;nassau grouper;EPST;Epinephelus striatus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;tobaccofish;SETA;Serranus tabacarius;2;5;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;chalk bass;SETO;Serranus tortugarum;1;5;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;30;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;queen parrotfish;SCVE;Scarus vetula;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;queen parrotfish;SCVE;Scarus vetula;2;30;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;princess parrotfish;SCTA;Scarus taeniopterus;2;30;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;1;5;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;puddingwife;HARA;Halichoeres radiatus;3;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;sharpnose puffer;CARO;Canthigaster rostrata;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;3;QUAN;scrawled cowfish;ACQU;Acanthostracion quadricornis;1;15;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;queen angelfish;HOCI;Holacanthus ciliaris;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;french angelfish;POPA;Pomacanthus paru;1;15;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;french angelfish;POPA;Pomacanthus paru;1;20;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;banded butterflyfish;CHST;Chaetodon striatus;2;10;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;10;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;blue tang;ACCO;Acanthurus coeruleus;12;10;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;french grunt;HAFL;Haemulon flavolineatum;8;20;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;schoolmaster;LUAP;Lutjanus apodus;7;20;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;3;30;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;bicolor damselfish;STPA;Stegastes partitus;2;10;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;brown chromis;CHMU;Chromis multilineata;50;10;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;blue chromis;CHCY;Chromis cyanea;30;10;;
2020;November;27;TB;St Maarten;Shark Hotel;4;QUAN;sergeant major;ABSA;Abudefduf saxatilis;15;10;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;blue tang;ACCO;Acanthurus coeruleus;7;10;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;bar jack;CARU;Carangoides ruber;1;50;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;french grunt;HAFL;Haemulon flavolineatum;2;15;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;yellowtail snapper;OCCH;Ocyurus chrysurus;1;25;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;brown chromis;CHMU;Chromis multilineata;1;5;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;2;25;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;queen parrotfish;SCVE;Scarus vetula;2;20;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;2;5;;
2020;November;27;TB;St Maarten;Shark Hotel;5;QUAN;squirrelfish;HOAD;Holocentrus adscensionis;1;15;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;banded butterflyfish;CHST;Chaetodon striatus;2;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;5;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;10;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;blue tang;ACCO;Acanthurus coeruleus;2;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;french grunt;HAFL;Haemulon flavolineatum;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;tomtate;HAAU;Haemulon aurolineatum;3;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;bicolor damselfish;STPA;Stegastes partitus;7;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;yellowtail damselfish;MICH;Microspathodon chrysurus;1;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;brown chromis;CHMU;Chromis multilineata;30;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;sergeant major;ABSA;Abudefduf saxatilis;13;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;60;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;puddingwife;HARA;Halichoeres radiatus;1;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;sharpnose puffer;CARO;Canthigaster rostrata;1;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;smooth trunkfish;LATQ;Lactophrys triqueter;2;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;dusky damselfish;STAD;Stegastes adustus;1;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;blackbar soldierfish;MYJA;Myripristis jacobus;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;cocoa damselfish;STVA;Stegastes variabilis;1;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;spotted goatfish;PSMA;Pseudupeneus maculatus;6;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;1;QUAN;striped parrotfish;SCIS;Scarus iseri;8;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;gray angelfish;POAR;Pomacanthus arcuatus;1;25;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;4;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;10;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;blue tang;ACCO;Acanthurus coeruleus;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;french grunt;HAFL;Haemulon flavolineatum;1;15;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;bicolor damselfish;STPA;Stegastes partitus;6;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;sergeant major;ABSA;Abudefduf saxatilis;8;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;3;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;5;15;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;25;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;35;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;queen parrotfish;SCVE;Scarus vetula;1;25;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;yellowtail parrotfish;SPRU;Sparisoma rubripinne;5;15;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;yellowtail parrotfish;SPRU;Sparisoma rubripinne;1;25;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;yellowhead wrasse;HAGA;Halichoeres garnoti;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;20;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;smooth trunkfish;LATQ;Lactophrys triqueter;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;dusky damselfish;STAD;Stegastes adustus;2;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;night sergeant;ABTA;Abudefduf taurus;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;2;QUAN;pluma porgy;CAPT;Calamus pennatula;3;15;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;banded butterflyfish;CHST;Chaetodon striatus;2;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;foureye butterflyfish;CHCA;Chaetodon capistratus;2;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;ocean surgeonfish;ACBA;Acanthurus bahianus;11;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;french grunt;HAFL;Haemulon flavolineatum;5;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;tomtate;HAAU;Haemulon aurolineatum;32;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;yellowtail damselfish;MICH;Microspathodon chrysurus;3;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;brown chromis;CHMU;Chromis multilineata;15;5;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;sergeant major;ABSA;Abudefduf saxatilis;32;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;7;25;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;stoplight parrotfish;SPVI;Sparisoma viride;1;35;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;yellowtail parrotfish;SPRU;Sparisoma rubripinne;2;25;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;redband parrotfish;SPAU;Sparisoma aurofrenatum;1;10;;
2023;May;16;BM;St Maarten;Frenchman Reef;3;QUAN;bluehead wrasse;THBI;Thalassoma bifasciatum;20;5;;
